Language	Dialects
nort2930	arig1248
nort2930	giba1246
nort2930	kope1239
nort2930	uram1241
nort2935	naze1238
nort2935	sani1272
nort2939	atit1238
nort2939	cotz1238
nort2939	mixe1283
nort2939	mixi1242
nort2939	olot1240
nort2939	puxm1238
nort2939	zaca1240
nort2943	kobu1239
nort2943	kotz1238
nort2943	mali1289
nort2943	nort2944
nort2945	coas1299
nort2945	king1259
nort2954	bann1248
nort2954	nort1551
nort2954	sout2967
nort2961	alba1270
nort2961	bere1251
nort2961	lacs1238
nort2961	lake1257
nort2961	rain1239
nort2966	guid1240
nort2966	sher1259
nort2969	east2548
nort2969	sanf1261
nort2969	sant1427
nort2969	sant1428
nort2969	sole1242
nort2973	tigr1253
nort2976	apol1241
nort2976	char1270
nort2976	chum1263
nort2985	mont1271
nort2985	yoso1238
nort3046	dour1242
nort3046	waza1238
nort3047	mutu1250
nort3139	alep1241
nort3139	beqa1238
nort3139	iqli1238
nort3139	jdai1238
nort3139	nort3140
nort3139	nort3141
nort3139	said1240
nort3139	sout3121
nort3139	sout3122
nort3139	stan1323
nort3139	sunn1238
nort3262	labu1253
nort3262	tanj1249
nort3268	dong1299
nort3268	guil1241
norw1255	holm1236
norw1255	oslo1237
norw1255	tron1237
norw1258	norw1259
norw1258	norw1262
nsen1242	ngon1271
nsen1242	nucl1397
ntch1242	bita1250
ntch1242	ceem1238
ntch1242	lina1243
ntch1242	ncan1244
ntch1242	ntaa1241
ntom1248	imon1244
ntom1248	mpon1253
ntom1248	nkol1238
ntom1248	nucl1399
ntom1248	saka1286
ntom1248	saww1238
ntom1248	soko1248
nubr1241	gyal1236
nubr1241	lhoo1238
nubr1241	namr1238
nubr1241	nubr1243
nubr1241	prok1238
nubr1241	sama1294
nucl1235	agul1243
nucl1235	arab1265
nucl1235	artv1238
nucl1235	ashk1245
nucl1235	astr1245
nucl1235	dzhu1238
nucl1235	erev1240
nucl1235	jolf1238
nucl1235	kara1458
nucl1235	kara1459
nucl1235	khar1280
nucl1235	khoi1249
nucl1235	mala1453
nucl1235	nort2614
nucl1235	sham1273
nucl1235	tbil1238
nucl1235	tigr1251
nucl1235	urmi1240
nucl1240	dong1289
nucl1240	gnoo1238
nucl1240	gola1256
nucl1240	gong1252
nucl1240	jali1243
nucl1240	jeng1242
nucl1240	kasa1249
nucl1240	kugo1238
nucl1240	kwaj1241
nucl1240	lank1241
nucl1240	mang1386
nucl1240	meek1238
nucl1240	nyaa1241
nucl1240	saaw1242
nucl1240	sagb1238
nucl1240	shaa1243
nucl1240	yaaa1241
nucl1240	yako1251
nucl1240	yoro1242
nucl1240	zinn1239
nucl1290	ennn1242
nucl1290	kent1254
nucl1290	laaa1238
nucl1290	sonn1238
nucl1290	walo1238
nucl1290	wuuu1240
nucl1301	anat1259
nucl1301	cypr1251
nucl1301	dinl1238
nucl1301	edir1241
nucl1301	eski1263
nucl1301	gazi1244
nucl1301	kara1469
nucl1301	syri1244
nucl1301	urfa1238
nucl1301	yuru1261
nucl1302	adzh1238
nucl1302	fere1244
nucl1302	fere1245
nucl1302	guri1246
nucl1302	imer1247
nucl1302	imer1248
nucl1302	imer1249
nucl1302	ingi1240
nucl1302	kaxe1238
nucl1302	mesk1241
nucl1302	moxe1238
nucl1302	mtiu1238
nucl1302	psha1238
nucl1302	rach1238
nucl1302	tush1241
nucl1302	xevs1238
nucl1305	aine1237
nucl1305	bija1244
nucl1305	jein1237
nucl1310	boma1245
nucl1310	mand1476
nucl1310	yaww1238
nucl1347	baol1238
nucl1347	cayo1238
nucl1347	dyol1239
nucl1347	jand1247
nucl1347	lebo1243
nucl1347	ndya1238
nucl1379	maha1296
nucl1396	bang1351
nucl1396	caia1239
nucl1396	gomb1249
nucl1396	goro1256
nucl1396	podz1238
nucl1396	ruee1238
nucl1396	sang1332
nucl1417	afik1238
nucl1417	anio1238
nucl1417	bonn1242
nucl1417	eche1239
nucl1417	egbe1246
nucl1417	mbai1248
nucl1417	ngwa1247
nucl1417	nsaa1238
nucl1417	nsuk1238
nucl1417	ogut1238
nucl1417	ohuh1238
nucl1417	okaa1243
nucl1417	onit1238
nucl1417	orlu1238
nucl1417	ower1238
nucl1417	umua1240
nucl1417	unwa1238
nucl1418	cent2040
nucl1418	gbas1238
nucl1418	gbor1241
nucl1418	hwen1238
nucl1418	maba1271
nucl1418	rive1258
nucl1440	darf1238
nucl1440	nort2818
nucl1440	nyal1251
nucl1440	sout2839
nucl1440	west2497
nucl1454	cent2052
nucl1454	east2434
nucl1454	nort2825
nucl1454	sout2846
nucl1454	west2509
nucl1460	bang1364
nucl1460	bawe1237
nucl1460	pame1258
nucl1460	samp1251
nucl1460	sapu1249
nucl1460	sume1242
nucl1593	ekos1238
nucl1593	west2581
nucl1594	nort2908
nucl1595	nogu1238
nucl1595	sasa1251
nucl1595	seri1256
nucl1620	kamb1305
nucl1620	kunj1247
nucl1620	kupm1238
nucl1620	midw1243
nucl1620	puka1243
nucl1622	cent2332
nucl1622	gawi1240
nucl1622	hali1245
nucl1622	sout2944
nucl1622	tuge1242
nucl1630	bira1255
nucl1630	mugu1243
nucl1632	cent2123
nucl1632	east2518
nucl1632	west2602
nucl1643	aizu1241
nucl1643	akit1240
nucl1643	bans1249
nucl1643	bosh1242
nucl1643	chib1248
nucl1643	chic1269
nucl1643	chik1251
nucl1643	chik1252
nucl1643	chit1283
nucl1643	chug1253
nucl1643	chus1237
nucl1643	east2526
nucl1643	east2527
nucl1643	east2528
nucl1643	echi1237
nucl1643	ensh1237
nucl1643	fuku1241
nucl1643	fuku1242
nucl1643	fuku1243
nucl1643	gifu1238
nucl1643	gion1237
nucl1643	gosh1237
nucl1643	gunm1237
nucl1643	hach1238
nucl1643	haka1241
nucl1643	hata1244
nucl1643	hich1237
nucl1643	hida1245
nucl1643	hira1247
nucl1643	hiro1237
nucl1643	hita1244
nucl1643	hokk1249
nucl1643	hoku1242
nucl1643	hoku1243
nucl1643	honi1246
nucl1643	hyoj1237
nucl1643	ibar1242
nucl1643	igaa1237
nucl1643	isee1237
nucl1643	iwam1258
nucl1643	iyob1237
nucl1643	izum1237
nucl1643	izuu1237
nucl1643	joet1237
nucl1643	kaga1258
nucl1643	kana1289
nucl1643	kana1290
nucl1643	kant1251
nucl1643	kawa1282
nucl1643	kese1237
nucl1643	kink1238
nucl1643	kita1251
nucl1643	kobe1244
nucl1643	kuma1281
nucl1643	kyot1238
nucl1643	kyus1238
nucl1643	maiz1237
nucl1643	miee1237
nucl1643	mika1255
nucl1643	mino1244
nucl1643	miya1258
nucl1643	moga1249
nucl1643	mori1272
nucl1643	moro1291
nucl1643	muro1241
nucl1643	naga1405
nucl1643	naga1406
nucl1643	naga1407
nucl1643	naga1408
nucl1643	nago1242
nucl1643	namb1295
nucl1643	nans1238
nucl1643	niig1237
nucl1643	nort2934
nucl1643	noto1243
nucl1643	oita1237
nucl1643	okay1237
nucl1643	okus1237
nucl1643	okuy1237
nucl1643	omut1237
nucl1643	osak1237
nucl1643	osum1242
nucl1643	owar1237
nucl1643	sado1237
nucl1643	saga1265
nucl1643	sase1237
nucl1643	sats1241
nucl1643	sats1242
nucl1643	semb1241
nucl1643	send1240
nucl1643	sens1241
nucl1643	shig1237
nucl1643	shik1243
nucl1643	shim1252
nucl1643	shim1253
nucl1643	shit1242
nucl1643	shiz1237
nucl1643	shon1252
nucl1643	sout2953
nucl1643	taji1247
nucl1643	tama1337
nucl1643	tang1357
nucl1643	toch1258
nucl1643	toho1244
nucl1643	toka1245
nucl1643	toku1245
nucl1643	toky1238
nucl1643	tosh1237
nucl1643	tott1237
nucl1643	toya1237
nucl1643	tsug1237
nucl1643	tsus1237
nucl1643	umpa1238
nucl1643	uonu1237
nucl1643	waka1278
nucl1643	waka1279
nucl1643	west2607
nucl1643	west2608
nucl1643	west2609
nucl1643	yama1261
nucl1643	yama1262
nucl1643	yama1263
nucl1643	yana1269
nucl1643	yona1240
nucl1643	yone1237
nucl1649	coas1300
nucl1649	sout2962
nucl1683	nive1238
nucl1683	polo1246
nucl1695	fika1239
nucl1695	gada1263
nucl1696	bili1259
nucl1696	kalt1239
nucl1696	shon1256
nucl1696	ture1239
nucl1706	ahwa1239
nucl1706	iraq1245
nucl1706	shus1252
nuer1246	abig1238
nuer1246	cien1238
nuer1246	dorr1240
nuer1246	east2421
nuer1246	east2422
nuer1246	louu1244
nuer1246	nyuo1238
nuer1246	thia1238
nuer1246	thog1238
nuer1246	west2494
nugu1242	nort2808
nugu1242	sout2825
nukk1240	nort2911
nukk1240	sout2935
nuku1263	cuya1239
numa1252	gban1261
numa1252	numa1253
numa1252	numb1246
numa1252	nunk1238
numa1254	east2507
numa1254	west2588
nume1242	kwen1247
nume1242	nucl1484
nume1242	ouen1237
nung1282	byab1238
nung1282	chol1277
nung1282	gwaz1238
nung1282	kizo1238
nung1282	miko1239
nung1282	nora1239
nung1283	gian1240
nung1283	khen1242
nung1283	nung1284
nung1283	nung1285
nung1283	nung1286
nung1283	nung1287
nung1283	nung1288
nung1283	nung1289
nung1283	xuon1238
nung1292	gudi1238
nung1292	rind1238
nupe1254	nupe1255
nupe1254	nupe1256
nusu1239	cent2003
nusu1239	nort2719
nusu1239	sout2724
nuuu1241	auni1243
nuuu1241	kxau1242
nuuu1241	ngke1238
nuuu1241	nuuu1242
nyab1255	nucl1419
nyab1255	nyed1238
nyak1260	kukw1245
nyak1260	mwam1244
nyak1260	ngon1268
nyak1260	nkon1246
nyak1260	nyak1261
nyak1260	sely1242
nyal1254	bele1250
nyal1254	yala1265
nyam1275	iwaa1242
nyam1275	tamb1252
nyam1276	mwer1249
nyam1276	nyan1306
nyam1276	taka1239
nyam1277	yaka1271
nyam1279	molo1259
nyam1279	nyam1280
nyan1301	nort2754
nyan1301	sout2763
nyan1304	ifun1238
nyan1304	ikum1241
nyan1304	inya1238
nyan1304	itir1238
nyan1305	humb1241
nyan1305	mwil1238
nyan1307	hima1248
nyan1307	horo1246
nyan1307	orut1238
nyan1308	chew1246
nyan1308	kund1254
nyan1308	mang1391
nyan1308	ngon1270
nyan1308	nucl1395
nyan1308	nyas1241
nyan1308	peta1244
nyat1246	chah1242
nyat1246	giny1242
nyat1246	girw1238
nyen1254	chut1248
nyen1254	phob1239
nyig1240	bign1237
nyig1240	smal1240
nyih1240	wand1265
nyin1250	babo1242
nyis1236	akal1238
nyis1236	hill1258
nyis1236	nish1241
nyol1238	hady1238
nyol1238	meny1244
nyol1238	sabi1246
nyol1238	wesa1238
nyor1246	orun1241
nyor1246	ruta1240
nyun1247	bibb1234
nyun1247	gore1235
nyun1247	kani1276
nyun1247	pinj1244
nyun1247	waju1234
nyun1247	ward1248
nzak1246	nucl1360
nzak1246	zoli1238
nzan1240	dede1238
nzan1240	hood1240
nzan1240	lovi1238
nzan1240	maga1269
nzan1240	maih1239
nzan1240	muti1238
nzan1240	nggw1243
nzan1240	paka1255
nzan1240	roge1238
nzim1238	eval1238
oban1244	basa1278
oban1244	bebi1241
oban1244	bish1245
oban1244	bisu1245
oban1244	busi1239
obol1243	atab1238
obol1243	ibot1241
obol1243	ngoo1241
obol1243	okor1249
obol1243	unye1238
obom1235	arak1253
obom1235	kida1237
obom1235	magp1237
ocai1244	duka1249
ocai1244	ibot1242
occi1239	aran1260
occi1239	arie1239
occi1239	auve1239
occi1239	bais1241
occi1239	basa1276
occi1239	basl1241
occi1239	basl1242
occi1239	bear1240
occi1239	daup1248
occi1239	gasc1240
occi1239	gavo1238
occi1239	guye1238
occi1239	haut1244
occi1239	haut1245
occi1239	haut1246
occi1239	land1254
occi1239	lang1309
occi1239	lang1310
occi1239	limo1246
occi1239	mari1412
occi1239	mija1240
occi1239	naut1238
occi1239	nica1249
occi1239	nort2608
occi1239	nucl1269
occi1239	prov1235
occi1239	rhod1240
occi1239	sout2612
occi1239	tran1278
occi1239	viva1235
ocot1243	sant1438
odua1238	adib1240
odua1238	arug1238
ogba1241	egni1238
ogba1241	igbu1242
ogbi1239	agho1238
ogbi1239	anya1245
ogbi1239	oloi1238
okan1243	colv1241
okan1243	lake1256
okan1243	sanp1257
okan1243	sout2963
okie1245	nucl1432
okie1245	sogo1244
okie1245	suie1241
okin1246	east2529
okin1246	west2610
okoe1238	enii1238
okoe1238	okoo1245
okoe1238	osay1238
okpa1238	aiye1241
okpa1238	beku1238
okpa1238	dagb1247
okpa1238	ebun1241
okpa1238	ebun1242
okpa1238	ekoo1238
okpa1238	ekpe1252
okpa1238	emha1238
okpa1238	igbo1256
okpa1238	igbo1257
okpa1238	ikar1241
okpa1238	ikar1242
okpa1238	ikpe1244
okpa1238	imog1238
okpa1238	lank1242
okpa1238	make1248
okpa1238	ogbe1245
okpa1238	ogbe1246
okpa1238	ogug1242
okpa1238	ojaa1238
okpa1238	ojir1238
okpa1238	okul1238
okpa1238	omaa1238
okpa1238	onum1238
okpa1238	west2472
oldc1244	late1251
oldc1244	shan1294
olde1238	kent1253
oldn1244	olde1240
oldn1244	oldn1246
oldn1244	oldw1240
oldu1238	orkh1234
oldu1238	qara1244
olek1239	east2810
olek1239	nort3291
olek1239	olee1239
olek1239	sout3272
oloo1241	payi1239
oloo1241	wapi1251
olul1245	ikom1244
olul1245	okun1240
olul1245	olul1246
omag1248	aizu1242
omag1248	cura1243
omag1248	curu1244
omag1248	pagu1250
omah1247	omah1248
omah1247	ponc1241
ombo1238	mbul1259
omie1241	asap1239
omie1241	gora1266
omie1241	zuwa1238
omot1239	suie1242
onin1245	niku1237
onin1245	ogar1237
onin1245	pati1239
onin1245	sepa1243
onoo1246	amug1239
onoo1246	ziwe1239
onto1237	luan1260
onto1237	pela1243
opuu1239	buld1238
opuu1239	kusg1238
orao1237	bora1261
orao1237	mokk1242
orao1237	nurp1238
orao1237	ucha1239
orej1242	neba1238
orin1239	okpo1243
orin1239	ufia1239
orin1239	ufio1238
oriy1255	halb1245
oriy1255	midn1239
oriy1255	mugh1242
oriy1255	nort2659
oriy1255	nort2660
oriy1255	sout2666
oriy1255	west2384
oriz1235	ixhu1238
orma1241	muny1242
orma1241	nucl1702
orma1241	waat1239
ormu1247	kani1241
ormu1247	loga1242
oroc1248	kjak1239
oroc1248	namu1247
oroc1248	oric1239
oroc1248	tezz1239
orok1265	poro1251
orok1265	valn1238
orok1266	bima1245
orok1266	ekom1238
orok1266	loko1253
orok1266	loku1238
orok1266	lolu1238
orok1266	lond1243
orok1266	long1394
orok1266	lota1238
orok1266	mbon1250
oroq1238	gank1239
oroq1238	heil1245
orya1242	bara1373
orya1242	timu1264
orya1242	yaps1238
osse1243	alla1246
osse1243	digo1242
osse1243	iron1242
osse1243	jass1238
osse1243	kurt1247
osse1243	taga1264
osse1243	tual1241
otda1235	doho1239
otda1235	kado1243
otda1235	otba1239
otda1235	otba1240
otda1235	otmu1237
otda1235	otol1237
otda1235	ottu1237
otda1235	sara1328
otda1235	seba1249
otda1235	ulua1243
otom1276	otom1301
otom1276	tapa1262
otor1240	dogo1297
otor1240	doro1263
otor1240	dugu1250
otor1240	dukw1238
otuh1238	kori1260
otuh1238	logi1238
otuh1238	logo1260
otuh1238	lomy1239
otuh1238	lorw1238
otuh1238	lowu1240
owaa1237	sant1413
owaa1237	sant1414
owaa1237	tawa1274
oyyy1238	innt1238
oyyy1238	jeng1241
oyyy1238	kran1247
oyyy1238	riya1238
oyyy1238	sokk1239
oyyy1238	tama1324
ozol1235	sang1340
ozol1235	sanm1300
ozum1235	ayot1238
paam1238	nort2838
paam1238	sout2858
paas1238	gilb1242
paas1238	pasa1241
paci1278	chug1254
paci1278	koni1262
paco1243	pahi1245
paez1247	pani1260
paez1247	pita1247
pagi1243	momv1238
pagi1243	mong1334
pagi1243	ndun1250
pagi1244	east2531
pagi1244	west2612
pagu1249	isam1243
pagu1249	nucl1627
pagu1249	toli1245
paha1251	chib1247
paha1251	mirp1239
paha1251	paha1252
paha1251	poth1238
paha1251	punc1239
pait1244	bukp1238
pait1244	dapz1238
pait1244	dimm1239
pait1244	dimp1238
pait1244	lamz1238
pait1244	lous1238
pait1244	telz1238
pait1244	tuic1245
pakt1239	pakk1242
pakt1239	tong1326
paku1238	bili1249
paku1238	derm1238
pali1273	budd1234
pali1273	maga1272
pali1274	mala1462
palu1253	dali1243
palu1253	maka1309
palu1253	nucl1558
palu1253	pand1267
palu1253	sook1243
palu1253	taka1266
pamo1253	hina1234
pamo1253	hini1234
pamo1253	mese1245
pamo1253	pere1235
pamo1253	yaur1241
pana1293	gong1240
pana1293	mann1247
pana1293	pana1294
pana1293	pond1249
pana1295	pana1296
pana1295	pana1297
panc1247	kale1247
panc1247	kapo1248
panc1247	labu1251
pand1264	bogo1240
pand1264	nucl1398
pang1286	jega1239
pang1286	komo1259
pang1286	nucl1356
pang1287	kimw1238
panj1256	bath1239
panj1256	bhat1264
panj1256	doab1238
panj1256	majh1252
panj1256	malw1235
panj1256	panj1257
panj1256	powa1244
pann1239	bulo1244
pann1239	tapa1259
pano1254	arar1263
pano1254	arar1264
pano1254	arar1265
pano1254	sana1283
pany1241	mija1241
pany1241	pant1254
paok1235	nort2705
paok1235	sout2712
papo1239	hoan1238
papo1239	nucl1579
para1299	ghuj1238
para1299	nijr1238
para1299	shut1241
para1306	pala1347
para1311	jopa1240
para1315	krik1239
para1315	krin1238
para1315	timb1254
para1316	alil1239
para1316	toaa1239
pard1243	neel1238
pard1243	pitt1245
pard1243	taka1260
pass1247	apah1238
pass1247	land1260
pass1247	pass1248
pate1247	deng1252
patp1243	nucl1490
patp1243	pala1343
patp1243	soki1239
patt1248	cent2002
patt1248	cham1308
patt1248	east2348
paum1247	kuru1310
paum1247	paum1248
paum1247	uaia1240
pawa1255	aura1242
pawa1255	haur1243
pawn1254	skir1238
pawn1254	sout2966
pedi1238	dzwa1238
pedi1238	gana1272
pedi1238	kgag1238
pedi1238	khut1241
pedi1238	koni1259
pedi1238	kopa1247
pedi1238	lobe1242
pedi1238	mase1248
pedi1238	matl1257
pedi1238	paii1250
pedi1238	phal1258
pedi1238	pula1264
pedi1238	tlok1241
pedi1238	tswe1238
peer1241	danm1238
peer1241	peer1242
peer1241	zong1242
pele1245	ataa1241
pele1245	pele1246
pemo1248	arec1238
pemo1248	cama1251
pemo1248	cama1252
pemo1248	inga1250
pemo1248	taul1252
pemo1248	taur1239
peng1244	awee1240
peng1244	indi1256
penn1240	amis1245
penn1240	nona1239
peno1244	sanm1297
peno1244	sant1445
peno1244	sant1446
pera1257	moni1260
pera1257	uhak1237
peri1253	chah1241
peri1253	ejin1238
peri1253	jiri1239
peri1253	jost1238
peri1253	joud1238
peri1253	ordo1245
peri1253	shil1261
peri1253	tumu1241
peri1253	ulan1238
peta1245	hita1242
peta1245	mats1242
peta1245	sumo1242
peve1243	dari1254
peve1243	doee1242
peve1243	lame1268
phal1254	ashr1238
phal1254	nort2667
phom1236	yong1271
phry1239	mysi1239
phun1245	blac1268
phun1245	hwet1239
phun1245	khas1272
phun1245	mung1263
phun1245	whit1264
phuz1235	daba1263
phuz1235	suob1234
pica1241	amie1238
pica1241	arto1238
pica1241	belg1240
pica1241	boul1236
pica1241	cala1255
pica1241	camb1242
pica1241	hain1252
pica1241	lill1247
pica1241	pont1254
pica1241	sant1408
pica1241	verm1238
pica1241	vime1238
piem1238	high1267
piem1238	lowp1238
piem1238	turi1245
pila1245	chac1252
pila1245	toba1270
pile1238	auaa1240
pile1238	mate1237
pile1238	nucl1486
pile1238	nuka1241
pile1238	nupa1238
pile1238	taum1237
pima1248	chih1238
pima1248	sono1245
pina1252	luya1242
pina1252	pina1253
pira1253	mura1273
piti1243	riba1246
piya1245	kwon1238
piya1245	piya1246
plai1258	nort2960
plai1258	nucl1654
plai1258	west2629
plat1254	bets1235
plat1254	beza1235
plat1254	meri1243
plat1254	siha1244
plat1254	tana1285
pnar1238	bara1355
pnar1238	bata1284
pnar1238	jain1238
pnar1238	jowa1238
pnar1238	laka1251
pnar1238	mart1253
pnar1238	myns1238
pnar1238	nong1245
pnar1238	nong1246
pnar1238	rali1240
pnar1238	rymb1238
pnar1238	shan1273
pnar1238	sume1240
pnar1238	sutn1238
pohn1238	kiti1240
pohn1238	pona1249
pohn1238	sapw1237
poke1238	balu1256
poke1238	liko1250
poke1238	liut1238
poke1238	lomb1261
poko1261	gwan1243
poko1261	kina1249
poko1261	mala1474
poko1261	nder1245
poko1261	ndur1238
poko1261	zuba1238
poko1263	east2420
poko1263	west2492
polc1243	bara1394
polc1243	buli1260
polc1243	dirr1240
polc1243	lang1332
polc1243	polc1244
polc1243	zull1239
poli1260	oldp1256
poli1260	uppe1394
pomm1237	jobi1237
pomo1271	azom1238
pomo1271	bobi1238
pomo1271	dond1247
pomo1271	mamb1299
pomo1271	pori1238
pong1250	akwa1247
pong1250	aseb1238
pong1250	aweg1238
pong1250	azhi1238
pong1250	cage1238
pong1250	cama1248
pong1250	cans1238
pong1250	caun1238
pong1250	ubwe1238
port1277	lisb1236
port1277	opor1243
port1283	beir1241
port1283	braz1246
port1283	estr1243
port1283	gali1257
port1283	made1251
port1283	oldp1257
pouy1238	bouy1241
pouy1238	maur1241
powa1246	bhoy1242
powa1246	gova1250
powa1246	khal1272
powa1246	kosh1244
powa1246	kumb1266
powa1246	lodh1245
powa1246	mara1376
powa1246	vyne1238
pras1239	cent1976
pras1239	lowe1390
pras1239	uppe1402
psik1239	nucl1685
psik1239	wula1250
psik1239	zlen1238
pula1262	fula1267
pula1262	kebu1245
pula1262	krio1246
pula1263	fula1268
pula1263	touc1238
pulu1242	nucl1478
pulu1242	pula1265
pulu1242	pulu1243
puna1275	puna1276
puna1275	puna1277
puni1241	neop1239
puno1238	cail1238
pura1257	iaii1238
putu1241	afri1272
putu1241	obee1238
putu1241	obos1238
putu1241	okor1247
putu1241	okor1248
putu1241	utug1238
puxi1243	heng1238
puxi1243	puti1238
puxi1243	xian1252
puxi1243	xing1246
puyu1239	nanw1237
puyu1239	pina1251
pwoe1235	kanc1245
pwoe1235	kawk1239
pwoe1235	paan1239
pwoe1235	ratc1238
pwoe1235	tavo1241
pwon1235	maep1238
pwon1235	maes1238
pwon1235	omko1238
pwow1235	maub1238
pwow1235	tuan1238
pyek1235	dugb1238
pyek1235	gbow1238
pyek1235	piee1238
pyek1235	trep1238
pyek1235	wlep1238
pyek1235	wluw1238
pyek1235	yapo1245
pyek1235	yrew1238
qaua1234	qauu1238
qaua1234	wanz1234
qawa1238	aksa1237
qima1242	achp1238
qima1242	demb1239
qima1242	hwar1238
qima1242	kayl1240
qima1242	kwol1240
qima1242	nucl1704
qima1242	semy1238
quil1240	hohh1236
quil1240	nucl1246
quin1251	lowe1426
quio1240	yolo1240
quio1241	quie1238
quio1241	quio1242
rabh1238	mait1251
